stop_id,trip_id,stop_sequence,arrival_time,departure_time,boarding_duration,alighting_duration,pickup_type,drop_off_type,datetime_estimated,local_zone_id,stop_headsign,stop_time_id
StopPoint:OM1942,OM19876613-1_150230,18,17:00:00,17:00:00,0,0,0,0,0,,,
StopPoint:OM1943,OM19876613-1_150230,19,17:01:00,17:01:00,0,0,0,0,0,,,
StopPoint:OM1944,OM19876613-1_150230,20,17:02:00,17:02:00,0,0,0,0,0,,,
StopPoint:OM1945,OM19876613-1_150230,21,17:03:00,17:03:00,0,0,0,0,0,,,
StopPoint:OM1946,OM19876613-1_150230,22,17:03:00,17:03:00,0,0,0,0,0,,,
StopPoint:OM1947,OM19876613-1_150230,23,17:03:00,17:03:00,0,0,0,0,0,,,
StopPoint:OM1948,OM19876613-1_150230,24,17:04:00,17:04:00,0,0,0,0,0,,,
StopPoint:OM1949,OM19876613-1_150230,25,17:05:00,17:05:00,0,0,0,0,0,,,
StopPoint:OM1871,OM19876613-1_150230,26,17:06:00,17:06:00,0,0,0,0,0,,,
StopPoint:OM1872,OM19876613-1_150230,27,17:06:00,17:06:00,0,0,0,0,0,,,
StopPoint:OM13762,OM19876613-1_150230,28,17:06:00,17:06:00,0,0,0,0,0,,,
StopPoint:OM13558,OM19876613-1_150230,29,17:08:00,17:08:00,0,0,1,0,0,,,
StopPoint:OM11242,OM19876635-1_150235,0,13:05:00,13:05:00,0,0,0,1,0,,,
StopPoint:OM11243,OM19876635-1_150235,1,13:05:00,13:05:00,0,0,0,0,0,,,
StopPoint:OM11244,OM19876635-1_150235,2,13:05:00,13:05:00,0,0,0,0,0,,,
StopPoint:OM11245,OM19876635-1_150235,3,13:06:00,13:06:00,0,0,0,0,0,,,
StopPoint:OM1925,OM19876635-1_150235,4,13:07:00,13:07:00,0,0,0,0,0,,,
StopPoint:OM1926,OM19876635-1_150235,5,13:07:00,13:07:00,0,0,0,0,0,,,
StopPoint:OM13181,OM19876635-1_150235,6,13:08:00,13:08:00,0,0,0,0,0,,,
StopPoint:OM1962,OM19876635-1_150235,7,13:09:00,13:09:00,0,0,0,0,0,,,
StopPoint:OM1963,OM19876635-1_150235,8,13:09:00,13:09:00,0,0,0,0,0,,,
StopPoint:OM1964,OM19876635-1_150235,9,13:09:00,13:09:00,0,0,0,0,0,,,
StopPoint:OM1965,OM19876635-1_150235,10,13:10:00,13:10:00,0,0,0,0,0,,,
StopPoint:OM1966,OM19876635-1_150235,11,13:11:00,13:11:00,0,0,0,0,0,,,
StopPoint:OM1968,OM19876635-1_150235,12,13:11:00,13:11:00,0,0,0,0,0,,,
StopPoint:OM1969,OM19876635-1_150235,13,13:12:00,13:12:00,0,0,0,0,0,,,
StopPoint:OM1970,OM19876635-1_150235,14,13:12:00,13:12:00,0,0,0,0,0,,,
StopPoint:OM1971,OM19876635-1_150235,15,13:12:00,13:12:00,0,0,0,0,0,,,
StopPoint:OM1940,OM19876635-1_150235,16,13:14:00,13:14:00,0,0,0,0,0,,,
StopPoint:OM1941,OM19876635-1_150235,17,13:15:00,13:15:00,0,0,0,0,0,,,
StopPoint:OM1942,OM19876635-1_150235,18,13:15:00,13:15:00,0,0,0,0,0,,,
StopPoint:OM1943,OM19876635-1_150235,19,13:16:00,13:16:00,0,0,0,0,0,,,
StopPoint:OM1944,OM19876635-1_150235,20,13:17:00,13:17:00,0,0,0,0,0,,,
StopPoint:OM1945,OM19876635-1_150235,21,13:18:00,13:18:00,0,0,0,0,0,,,
StopPoint:OM1946,OM19876635-1_150235,22,13:18:00,13:18:00,0,0,0,0,0,,,
StopPoint:OM1947,OM19876635-1_150235,23,13:18:00,13:18:00,0,0,0,0,0,,,
StopPoint:OM1948,OM19876635-1_150235,24,13:19:00,13:19:00,0,0,0,0,0,,,
StopPoint:OM1949,OM19876635-1_150235,25,13:20:00,13:20:00,0,0,0,0,0,,,
StopPoint:OM1871,OM19876635-1_150235,26,13:21:00,13:21:00,0,0,0,0,0,,,
StopPoint:OM1872,OM19876635-1_150235,27,13:21:00,13:21:00,0,0,0,0,0,,,
StopPoint:OM13762,OM19876635-1_150235,28,13:21:00,13:21:00,0,0,0,0,0,,,
StopPoint:OM13558,OM19876635-1_150235,29,13:23:00,13:23:00,0,0,1,0,0,,,
StopPoint:OM11242,OM19876631-1_150242,0,11:10:00,11:10:00,0,0,0,1,0,,,
StopPoint:OM11243,OM19876631-1_150242,1,11:10:00,11:10:00,0,0,0,0,0,,,
StopPoint:OM11244,OM19876631-1_150242,2,11:10:00,11:10:00,0,0,0,0,0,,,
StopPoint:OM11245,OM19876631-1_150242,3,11:11:00,11:11:00,0,0,0,0,0,,,
StopPoint:OM1925,OM19876631-1_150242,4,11:12:00,11:12:00,0,0,0,0,0,,,
StopPoint:OM1926,OM19876631-1_150242,5,11:12:00,11:12:00,0,0,0,0,0,,,
StopPoint:OM13181,OM19876631-1_150242,6,11:13:00,11:13:00,0,0,0,0,0,,,
StopPoint:OM1962,OM19876631-1_150242,7,11:14:00,11:14:00,0,0,0,0,0,,,
StopPoint:OM1963,OM19876631-1_150242,8,11:14:00,11:14:00,0,0,0,0,0,,,
StopPoint:OM1964,OM19876631-1_150242,9,11:14:00,11:14:00,0,0,0,0,0,,,
StopPoint:OM1965,OM19876631-1_150242,10,11:15:00,11:15:00,0,0,0,0,0,,,
StopPoint:OM1966,OM19876631-1_150242,11,11:16:00,11:16:00,0,0,0,0,0,,,
StopPoint:OM1968,OM19876631-1_150242,12,11:16:00,11:16:00,0,0,0,0,0,,,
StopPoint:OM1969,OM19876631-1_150242,13,11:17:00,11:17:00,0,0,0,0,0,,,
StopPoint:OM1970,OM19876631-1_150242,14,11:17:00,11:17:00,0,0,0,0,0,,,
StopPoint:OM1971,OM19876631-1_150242,15,11:17:00,11:17:00,0,0,0,0,0,,,
StopPoint:OM1940,OM19876631-1_150242,16,11:19:00,11:19:00,0,0,0,0,0,,,
StopPoint:OM1941,OM19876631-1_150242,17,11:20:00,11:20:00,0,0,0,0,0,,,
StopPoint:OM1942,OM19876631-1_150242,18,11:20:00,11:20:00,0,0,0,0,0,,,
StopPoint:OM1943,OM19876631-1_150242,19,11:21:00,11:21:00,0,0,0,0,0,,,
StopPoint:OM1944,OM19876631-1_150242,20,11:22:00,11:22:00,0,0,0,0,0,,,
StopPoint:OM1945,OM19876631-1_150242,21,11:23:00,11:23:00,0,0,0,0,0,,,
StopPoint:OM1946,OM19876631-1_150242,22,11:23:00,11:23:00,0,0,0,0,0,,,
StopPoint:OM1947,OM19876631-1_150242,23,11:23:00,11:23:00,0,0,0,0,0,,,
StopPoint:OM1948,OM19876631-1_150242,24,11:24:00,11:24:00,0,0,0,0,0,,,
StopPoint:OM1949,OM19876631-1_150242,25,11:25:00,11:25:00,0,0,0,0,0,,,
StopPoint:OM1871,OM19876631-1_150242,26,11:26:00,11:26:00,0,0,0,0,0,,,
StopPoint:OM1872,OM19876631-1_150242,27,11:26:00,11:26:00,0,0,0,0,0,,,
StopPoint:OM13762,OM19876631-1_150242,28,11:26:00,11:26:00,0,0,0,0,0,,,
StopPoint:OM13558,OM19876631-1_150242,29,11:28:00,11:28:00,0,0,1,0,0,,,
StopPoint:OM11242,OM19876645-1_150244,0,17:15:00,17:15:00,0,0,0,1,0,,,
StopPoint:OM11243,OM19876645-1_150244,1,17:15:00,17:15:00,0,0,0,0,0,,,
StopPoint:OM11244,OM19876645-1_150244,2,17:15:00,17:15:00,0,0,0,0,0,,,
StopPoint:OM11245,OM19876645-1_150244,3,17:16:00,17:16:00,0,0,0,0,0,,,
StopPoint:OM1925,OM19876645-1_150244,4,17:17:00,17:17:00,0,0,0,0,0,,,
StopPoint:OM1926,OM19876645-1_150244,5,17:17:00,17:17:00,0,0,0,0,0,,,
StopPoint:OM13181,OM19876645-1_150244,6,17:18:00,17:18:00,0,0,0,0,0,,,
StopPoint:OM1962,OM19876645-1_150244,7,17:19:00,17:19:00,0,0,0,0,0,,,
StopPoint:OM1963,OM19876645-1_150244,8,17:19:00,17:19:00,0,0,0,0,0,,,
StopPoint:OM1964,OM19876645-1_150244,9,17:19:00,17:19:00,0,0,0,0,0,,,
StopPoint:OM1965,OM19876645-1_150244,10,17:20:00,17:20:00,0,0,0,0,0,,,
StopPoint:OM1966,OM19876645-1_150244,11,17:21:00,17:21:00,0,0,0,0,0,,,
StopPoint:OM1968,OM19876645-1_150244,12,17:21:00,17:21:00,0,0,0,0,0,,,
StopPoint:OM1969,OM19876645-1_150244,13,17:22:00,17:22:00,0,0,0,0,0,,,
StopPoint:OM1970,OM19876645-1_150244,14,17:22:00,17:22:00,0,0,0,0,0,,,
StopPoint:OM1971,OM19876645-1_150244,15,17:22:00,17:22:00,0,0,0,0,0,,,
StopPoint:OM1940,OM19876645-1_150244,16,17:24:00,17:24:00,0,0,0,0,0,,,
StopPoint:OM1941,OM19876645-1_150244,17,17:25:00,17:25:00,0,0,0,0,0,,,
StopPoint:OM1942,OM19876645-1_150244,18,17:25:00,17:25:00,0,0,0,0,0,,,
StopPoint:OM1943,OM19876645-1_150244,19,17:26:00,17:26:00,0,0,0,0,0,,,
StopPoint:OM1944,OM19876645-1_150244,20,17:27:00,17:27:00,0,0,0,0,0,,,
StopPoint:OM1945,OM19876645-1_150244,21,17:28:00,17:28:00,0,0,0,0,0,,,
StopPoint:OM1946,OM19876645-1_150244,22,17:28:00,17:28:00,0,0,0,0,0,,,
StopPoint:OM1947,OM19876645-1_150244,23,17:28:00,17:28:00,0,0,0,0,0,,,
StopPoint:OM1948,OM19876645-1_150244,24,17:29:00,17:29:00,0,0,0,0,0,,,
StopPoint:OM1949,OM19876645-1_150244,25,17:30:00,17:30:00,0,0,0,0,0,,,
StopPoint:OM1871,OM19876645-1_150244,26,17:31:00,17:31:00,0,0,0,0,0,,,
StopPoint:OM1872,OM19876645-1_150244,27,17:31:00,17:31:00,0,0,0,0,0,,,
StopPoint:OM13762,OM19876645-1_150244,28,17:31:00,17:31:00,0,0,0,0,0,,,
StopPoint:OM13558,OM19876645-1_150244,29,17:33:00,17:33:00,0,0,1,0,0,,,
StopPoint:OM11242,OM19876637-1_150247,0,13:55:00,13:55:00,0,0,0,1,0,,,
StopPoint:OM11243,OM19876637-1_150247,1,13:55:00,13:55:00,0,0,0,0,0,,,
StopPoint:OM11244,OM19876637-1_150247,2,13:55:00,13:55:00,0,0,0,0,0,,,
StopPoint:OM11245,OM19876637-1_150247,3,13:56:00,13:56:00,0,0,0,0,0,,,
StopPoint:OM1925,OM19876637-1_150247,4,13:57:00,13:57:00,0,0,0,0,0,,,
StopPoint:OM1926,OM19876637-1_150247,5,13:57:00,13:57:00,0,0,0,0,0,,,
StopPoint:OM13181,OM19876637-1_150247,6,13:58:00,13:58:00,0,0,0,0,0,,,
StopPoint:OM1962,OM19876637-1_150247,7,13:59:00,13:59:00,0,0,0,0,0,,,
StopPoint:OM1963,OM19876637-1_150247,8,13:59:00,13:59:00,0,0,0,0,0,,,
StopPoint:OM1964,OM19876637-1_150247,9,13:59:00,13:59:00,0,0,0,0,0,,,
StopPoint:OM1965,OM19876637-1_150247,10,14:00:00,14:00:00,0,0,0,0,0,,,
StopPoint:OM1966,OM19876637-1_150247,11,14:01:00,14:01:00,0,0,0,0,0,,,
StopPoint:OM1968,OM19876637-1_150247,12,14:01:00,14:01:00,0,0,0,0,0,,,
StopPoint:OM1969,OM19876637-1_150247,13,14:02:00,14:02:00,0,0,0,0,0,,,
StopPoint:OM1970,OM19876637-1_150247,14,14:02:00,14:02:00,0,0,0,0,0,,,
StopPoint:OM1971,OM19876637-1_150247,15,14:02:00,14:02:00,0,0,0,0,0,,,
StopPoint:OM1940,OM19876637-1_150247,16,14:04:00,14:04:00,0,0,0,0,0,,,
StopPoint:OM1941,OM19876637-1_150247,17,14:05:00,14:05:00,0,0,0,0,0,,,
StopPoint:OM1942,OM19876637-1_150247,18,14:05:00,14:05:00,0,0,0,0,0,,,
StopPoint:OM1943,OM19876637-1_150247,19,14:06:00,14:06:00,0,0,0,0,0,,,
StopPoint:OM1944,OM19876637-1_150247,20,14:07:00,14:07:00,0,0,0,0,0,,,
StopPoint:OM1945,OM19876637-1_150247,21,14:08:00,14:08:00,0,0,0,0,0,,,
StopPoint:OM1946,OM19876637-1_150247,22,14:08:00,14:08:00,0,0,0,0,0,,,
StopPoint:OM1947,OM19876637-1_150247,23,14:08:00,14:08:00,0,0,0,0,0,,,
StopPoint:OM1948,OM19876637-1_150247,24,14:09:00,14:09:00,0,0,0,0,0,,,
StopPoint:OM1949,OM19876637-1_150247,25,14:10:00,14:10:00,0,0,0,0,0,,,
StopPoint:OM1871,OM19876637-1_150247,26,14:11:00,14:11:00,0,0,0,0,0,,,
StopPoint:OM1872,OM19876637-1_150247,27,14:11:00,14:11:00,0,0,0,0,0,,,
StopPoint:OM13762,OM19876637-1_150247,28,14:11:00,14:11:00,0,0,0,0,0,,,
StopPoint:OM13558,OM19876637-1_150247,29,14:13:00,14:13:00,0,0,1,0,0,,,
StopPoint:OM11242,OM19876633-1_150248,0,12:10:00,12:10:00,0,0,0,1,0,,,
StopPoint:OM11243,OM19876633-1_150248,1,12:10:00,12:10:00,0,0,0,0,0,,,
StopPoint:OM11244,OM19876633-1_150248,2,12:10:00,12:10:00,0,0,0,0,0,,,
StopPoint:OM11245,OM19876633-1_150248,3,12:11:00,12:11:00,0,0,0,0,0,,,
StopPoint:OM1925,OM19876633-1_150248,4,12:12:00,12:12:00,0,0,0,0,0,,,
StopPoint:OM1926,OM19876633-1_150248,5,12:12:00,12:12:00,0,0,0,0,0,,,
StopPoint:OM13181,OM19876633-1_150248,6,12:13:00,12:13:00,0,0,0,0,0,,,
StopPoint:OM1962,OM19876633-1_150248,7,12:14:00,12:14:00,0,0,0,0,0,,,
StopPoint:OM1963,OM19876633-1_150248,8,12:14:00,12:14:00,0,0,0,0,0,,,
StopPoint:OM1964,OM19876633-1_150248,9,12:14:00,12:14:00,0,0,0,0,0,,,
StopPoint:OM1965,OM19876633-1_150248,10,12:15:00,12:15:00,0,0,0,0,0,,,
StopPoint:OM1966,OM19876633-1_150248,11,12:16:00,12:16:00,0,0,0,0,0,,,
StopPoint:OM1968,OM19876633-1_150248,12,12:16:00,12:16:00,0,0,0,0,0,,,
StopPoint:OM1969,OM19876633-1_150248,13,12:17:00,12:17:00,0,0,0,0,0,,,
StopPoint:OM1970,OM19876633-1_150248,14,12:17:00,12:17:00,0,0,0,0,0,,,
StopPoint:OM1971,OM19876633-1_150248,15,12:17:00,12:17:00,0,0,0,0,0,,,
StopPoint:OM1940,OM19876633-1_150248,16,12:19:00,12:19:00,0,0,0,0,0,,,
StopPoint:OM1941,OM19876633-1_150248,17,12:20:00,12:20:00,0,0,0,0,0,,,
StopPoint:OM1942,OM19876633-1_150248,18,12:20:00,12:20:00,0,0,0,0,0,,,
StopPoint:OM1943,OM19876633-1_150248,19,12:21:00,12:21:00,0,0,0,0,0,,,
StopPoint:OM1944,OM19876633-1_150248,20,12:22:00,12:22:00,0,0,0,0,0,,,
StopPoint:OM1945,OM19876633-1_150248,21,12:23:00,12:23:00,0,0,0,0,0,,,
StopPoint:OM1946,OM19876633-1_150248,22,12:23:00,12:23:00,0,0,0,0,0,,,
StopPoint:OM1947,OM19876633-1_150248,23,12:23:00,12:23:00,0,0,0,0,0,,,
StopPoint:OM1948,OM19876633-1_150248,24,12:24:00,12:24:00,0,0,0,0,0,,,
StopPoint:OM1949,OM19876633-1_150248,25,12:25:00,12:25:00,0,0,0,0,0,,,
StopPoint:OM1871,OM19876633-1_150248,26,12:26:00,12:26:00,0,0,0,0,0,,,
StopPoint:OM1872,OM19876633-1_150248,27,12:26:00,12:26:00,0,0,0,0,0,,,
StopPoint:OM13762,OM19876633-1_150248,28,12:26:00,12:26:00,0,0,0,0,0,,,
StopPoint:OM13558,OM19876633-1_150248,29,12:28:00,12:28:00,0,0,1,0,0,,,
StopPoint:OM11242,OM19876629-1_150249,0,10:10:00,10:10:00,0,0,0,1,0,,,
StopPoint:OM11243,OM19876629-1_150249,1,10:10:00,10:10:00,0,0,0,0,0,,,
StopPoint:OM11244,OM19876629-1_150249,2,10:10:00,10:10:00,0,0,0,0,0,,,
StopPoint:OM11245,OM19876629-1_150249,3,10:11:00,10:11:00,0,0,0,0,0,,,
StopPoint:OM1925,OM19876629-1_150249,4,10:12:00,10:12:00,0,0,0,0,0,,,
StopPoint:OM1926,OM19876629-1_150249,5,10:12:00,10:12:00,0,0,0,0,0,,,
StopPoint:OM13181,OM19876629-1_150249,6,10:13:00,10:13:00,0,0,0,0,0,,,
StopPoint:OM1962,OM19876629-1_150249,7,10:14:00,10:14:00,0,0,0,0,0,,,
StopPoint:OM1963,OM19876629-1_150249,8,10:14:00,10:14:00,0,0,0,0,0,,,
StopPoint:OM1964,OM19876629-1_150249,9,10:14:00,10:14:00,0,0,0,0,0,,,
StopPoint:OM1965,OM19876629-1_150249,10,10:15:00,10:15:00,0,0,0,0,0,,,
StopPoint:OM1966,OM19876629-1_150249,11,10:16:00,10:16:00,0,0,0,0,0,,,
StopPoint:OM1968,OM19876629-1_150249,12,10:16:00,10:16:00,0,0,0,0,0,,,
StopPoint:OM1969,OM19876629-1_150249,13,10:17:00,10:17:00,0,0,0,0,0,,,
StopPoint:OM1970,OM19876629-1_150249,14,10:17:00,10:17:00,0,0,0,0,0,,,
StopPoint:OM1971,OM19876629-1_150249,15,10:17:00,10:17:00,0,0,0,0,0,,,
StopPoint:OM1940,OM19876629-1_150249,16,10:19:00,10:19:00,0,0,0,0,0,,,
StopPoint:OM1941,OM19876629-1_150249,17,10:20:00,10:20:00,0,0,0,0,0,,,
StopPoint:OM1942,OM19876629-1_150249,18,10:20:00,10:20:00,0,0,0,0,0,,,
StopPoint:OM1943,OM19876629-1_150249,19,10:21:00,10:21:00,0,0,0,0,0,,,
StopPoint:OM1944,OM19876629-1_150249,20,10:22:00,10:22:00,0,0,0,0,0,,,
StopPoint:OM1945,OM19876629-1_150249,21,10:23:00,10:23:00,0,0,0,0,0,,,
StopPoint:OM1946,OM19876629-1_150249,22,10:23:00,10:23:00,0,0,0,0,0,,,
StopPoint:OM1947,OM19876629-1_150249,23,10:23:00,10:23:00,0,0,0,0,0,,,
StopPoint:OM1948,OM19876629-1_150249,24,10:24:00,10:24:00,0,0,0,0,0,,,
StopPoint:OM1949,OM19876629-1_150249,25,10:25:00,10:25:00,0,0,0,0,0,,,
StopPoint:OM1871,OM19876629-1_150249,26,10:26:00,10:26:00,0,0,0,0,0,,,
StopPoint:OM1872,OM19876629-1_150249,27,10:26:00,10:26:00,0,0,0,0,0,,,
StopPoint:OM13762,OM19876629-1_150249,28,10:26:00,10:26:00,0,0,0,0,0,,,
StopPoint:OM13558,OM19876629-1_150249,29,10:28:00,10:28:00,0,0,1,0,0,,,
StopPoint:OM11242,OM19876653-1_150272,0,20:27:00,20:27:00,0,0,0,1,0,,,
StopPoint:OM11243,OM19876653-1_150272,1,20:27:00,20:27:00,0,0,0,0,0,,,
StopPoint:OM11244,OM19876653-1_150272,2,20:27:00,20:27:00,0,0,0,0,0,,,
StopPoint:OM11245,OM19876653-1_150272,3,20:28:00,20:28:00,0,0,0,0,0,,,
StopPoint:OM1925,OM19876653-1_150272,4,20:29:00,20:29:00,0,0,0,0,0,,,
StopPoint:OM1926,OM19876653-1_150272,5,20:29:00,20:29:00,0,0,0,0,0,,,
StopPoint:OM13181,OM19876653-1_150272,6,20:30:00,20:30:00,0,0,0,0,0,,,
StopPoint:OM1962,OM19876653-1_150272,7,20:31:00,20:31:00,0,0,0,0,0,,,
StopPoint:OM1963,OM19876653-1_150272,8,20:31:00,20:31:00,0,0,0,0,0,,,
StopPoint:OM1964,OM19876653-1_150272,9,20:31:00,20:31:00,0,0,0,0,0,,,
StopPoint:OM1965,OM19876653-1_150272,10,20:32:00,20:32:00,0,0,0,0,0,,,
StopPoint:OM1966,OM19876653-1_150272,11,20:33:00,20:33:00,0,0,0,0,0,,,
StopPoint:OM1968,OM19876653-1_150272,12,20:33:00,20:33:00,0,0,0,0,0,,,
StopPoint:OM1969,OM19876653-1_150272,13,20:34:00,20:34:00,0,0,0,0,0,,,
StopPoint:OM1970,OM19876653-1_150272,14,20:34:00,20:34:00,0,0,0,0,0,,,
StopPoint:OM1971,OM19876653-1_150272,15,20:34:00,20:34:00,0,0,0,0,0,,,
StopPoint:OM1940,OM19876653-1_150272,16,20:35:00,20:35:00,0,0,0,0,0,,,
StopPoint:OM1941,OM19876653-1_150272,17,20:36:00,20:36:00,0,0,0,0,0,,,
StopPoint:OM1942,OM19876653-1_150272,18,20:36:00,20:36:00,0,0,0,0,0,,,
StopPoint:OM1943,OM19876653-1_150272,19,20:37:00,20:37:00,0,0,0,0,0,,,
StopPoint:OM1944,OM19876653-1_150272,20,20:38:00,20:38:00,0,0,0,0,0,,,
StopPoint:OM1945,OM19876653-1_150272,21,20:38:00,20:38:00,0,0,0,0,0,,,
StopPoint:OM1946,OM19876653-1_150272,22,20:38:00,20:38:00,0,0,0,0,0,,,
StopPoint:OM1947,OM19876653-1_150272,23,20:39:00,20:39:00,0,0,0,0,0,,,
StopPoint:OM1948,OM19876653-1_150272,24,20:39:00,20:39:00,0,0,0,0,0,,,
StopPoint:OM1949,OM19876653-1_150272,25,20:40:00,20:40:00,0,0,0,0,0,,,
StopPoint:OM1871,OM19876653-1_150272,26,20:41:00,20:41:00,0,0,0,0,0,,,
StopPoint:OM1872,OM19876653-1_150272,27,20:41:00,20:41:00,0,0,0,0,0,,,
StopPoint:OM13762,OM19876653-1_150272,28,20:41:00,20:41:00,0,0,0,0,0,,,
StopPoint:OM13558,OM19876653-1_150272,29,20:43:00,20:43:00,0,0,1,0,0,,,
StopPoint:OM11242,OM19876621-1_150273,0,07:00:00,07:00:00,0,0,0,1,0,,,
StopPoint:OM11243,OM19876621-1_150273,1,07:00:00,07:00:00,0,0,0,0,0,,,
StopPoint:OM11244,OM19876621-1_150273,2,07:00:00,07:00:00,0,0,0,0,0,,,
StopPoint:OM11245,OM19876621-1_150273,3,07:01:00,07:01:00,0,0,0,0,0,,,
StopPoint:OM1925,OM19876621-1_150273,4,07:02:00,07:02:00,0,0,0,0,0,,,
StopPoint:OM1926,OM19876621-1_150273,5,07:02:00,07:02:00,0,0,0,0,0,,,
StopPoint:OM13181,OM19876621-1_150273,6,07:03:00,07:03:00,0,0,0,0,0,,,
StopPoint:OM1962,OM19876621-1_150273,7,07:04:00,07:04:00,0,0,0,0,0,,,
StopPoint:OM1963,OM19876621-1_150273,8,07:04:00,07:04:00,0,0,0,0,0,,,
StopPoint:OM1964,OM19876621-1_150273,9,07:04:00,07:04:00,0,0,0,0,0,,,
StopPoint:OM1965,OM19876621-1_150273,10,07:05:00,07:05:00,0,0,0,0,0,,,
StopPoint:OM1966,OM19876621-1_150273,11,07:06:00,07:06:00,0,0,0,0,0,,,
StopPoint:OM1968,OM19876621-1_150273,12,07:06:00,07:06:00,0,0,0,0,0,,,
StopPoint:OM1969,OM19876621-1_150273,13,07:07:00,07:07:00,0,0,0,0,0,,,
StopPoint:OM1970,OM19876621-1_150273,14,07:07:00,07:07:00,0,0,0,0,0,,,
StopPoint:OM1971,OM19876621-1_150273,15,07:07:00,07:07:00,0,0,0,0,0,,,
StopPoint:OM1940,OM19876621-1_150273,16,07:09:00,07:09:00,0,0,0,0,0,,,
StopPoint:OM1941,OM19876621-1_150273,17,07:10:00,07:10:00,0,0,0,0,0,,,
StopPoint:OM1942,OM19876621-1_150273,18,07:10:00,07:10:00,0,0,0,0,0,,,
StopPoint:OM1943,OM19876621-1_150273,19,07:11:00,07:11:00,0,0,0,0,0,,,
StopPoint:OM1944,OM19876621-1_150273,20,07:12:00,07:12:00,0,0,0,0,0,,,
StopPoint:OM1945,OM19876621-1_150273,21,07:13:00,07:13:00,0,0,0,0,0,,,
StopPoint:OM1946,OM19876621-1_150273,22,07:13:00,07:13:00,0,0,0,0,0,,,
StopPoint:OM1947,OM19876621-1_150273,23,07:13:00,07:13:00,0,0,0,0,0,,,
StopPoint:OM1948,OM19876621-1_150273,24,07:14:00,07:14:00,0,0,0,0,0,,,
StopPoint:OM1949,OM19876621-1_150273,25,07:15:00,07:15:00,0,0,0,0,0,,,
StopPoint:OM1871,OM19876621-1_150273,26,07:16:00,07:16:00,0,0,0,0,0,,,
StopPoint:OM1872,OM19876621-1_150273,27,07:16:00,07:16:00,0,0,0,0,0,,,
StopPoint:OM13762,OM19876621-1_150273,28,07:16:00,07:16:00,0,0,0,0,0,,,
StopPoint:OM13558,OM19876621-1_150273,29,07:18:00,07:18:00,0,0,1,0,0,,,
StopPoint:OM11242,OM19876655-1_150274,0,21:07:00,21:07:00,0,0,0,1,0,,,
StopPoint:OM11243,OM19876655-1_150274,1,21:07:00,21:07:00,0,0,0,0,0,,,
StopPoint:OM11244,OM19876655-1_150274,2,21:07:00,21:07:00,0,0,0,0,0,,,
StopPoint:OM11245,OM19876655-1_150274,3,21:08:00,21:08:00,0,0,0,0,0,,,
StopPoint:OM1925,OM19876655-1_150274,4,21:09:00,21:09:00,0,0,0,0,0,,,
StopPoint:OM1926,OM19876655-1_150274,5,21:09:00,21:09:00,0,0,0,0,0,,,
StopPoint:OM13181,OM19876655-1_150274,6,21:10:00,21:10:00,0,0,0,0,0,,,
StopPoint:OM1962,OM19876655-1_150274,7,21:11:00,21:11:00,0,0,0,0,0,,,
StopPoint:OM1963,OM19876655-1_150274,8,21:11:00,21:11:00,0,0,0,0,0,,,
StopPoint:OM1964,OM19876655-1_150274,9,21:11:00,21:11:00,0,0,0,0,0,,,
StopPoint:OM1965,OM19876655-1_150274,10,21:12:00,21:12:00,0,0,0,0,0,,,
StopPoint:OM1966,OM19876655-1_150274,11,21:13:00,21:13:00,0,0,0,0,0,,,
StopPoint:OM1968,OM19876655-1_150274,12,21:13:00,21:13:00,0,0,0,0,0,,,
StopPoint:OM1969,OM19876655-1_150274,13,21:14:00,21:14:00,0,0,0,0,0,,,
StopPoint:OM1970,OM19876655-1_150274,14,21:14:00,21:14:00,0,0,0,0,0,,,
StopPoint:OM1971,OM19876655-1_150274,15,21:14:00,21:14:00,0,0,0,0,0,,,
StopPoint:OM1940,OM19876655-1_150274,16,21:15:00,21:15:00,0,0,0,0,0,,,
StopPoint:OM1941,OM19876655-1_150274,17,21:16:00,21:16:00,0,0,0,0,0,,,
StopPoint:OM1942,OM19876655-1_150274,18,21:16:00,21:16:00,0,0,0,0,0,,,
StopPoint:OM1943,OM19876655-1_150274,19,21:17:00,21:17:00,0,0,0,0,0,,,
StopPoint:OM1944,OM19876655-1_150274,20,21:18:00,21:18:00,0,0,0,0,0,,,
StopPoint:OM1945,OM19876655-1_150274,21,21:18:00,21:18:00,0,0,0,0,0,,,
StopPoint:OM1946,OM19876655-1_150274,22,21:18:00,21:18:00,0,0,0,0,0,,,
StopPoint:OM1947,OM19876655-1_150274,23,21:19:00,21:19:00,0,0,0,0,0,,,
StopPoint:OM1948,OM19876655-1_150274,24,21:19:00,21:19:00,0,0,0,0,0,,,
StopPoint:OM1949,OM19876655-1_150274,25,21:20:00,21:20:00,0,0,0,0,0,,,
StopPoint:OM1871,OM19876655-1_150274,26,21:21:00,21:21:00,0,0,0,0,0,,,
StopPoint:OM1872,OM19876655-1_150274,27,21:21:00,21:21:00,0,0,0,0,0,,,
StopPoint:OM13762,OM19876655-1_150274,28,21:21:00,21:21:00,0,0,0,0,0,,,
StopPoint:OM13558,OM19876655-1_150274,29,21:23:00,21:23:00,0,0,1,0,0,,,
StopPoint:OM11242,OM19876651-1_150275,0,19:47:00,19:47:00,0,0,0,1,0,,,
StopPoint:OM11243,OM19876651-1_150275,1,19:47:00,19:47:00,0,0,0,0,0,,,
