stop_id,stop_name,visible,fare_zone_id,stop_lon,stop_lat,location_type,parent_station,stop_timezone,geometry_id,equipment_id
StopPoint:OM12066,Le Prophète,1,,5.362533,43.272236,0,StopArea:CTP-OM14112,,,
StopPoint:OM12067,Chemin du Roucas Blanc,1,,5.366651,43.269394,0,StopArea:CTP-OM14112,,,
StopPoint:OM12068,Corniche Talabot,1,,5.371684,43.267769,0,StopArea:CTP-OM14112,,,
StopPoint:OM12069,Plage Roucas Blanc,1,,5.372967,43.265493,0,StopArea:CTP-OM14112,,,
StopPoint:OM12070,Place Amiral Muselier,1,,5.373811,43.263545,0,StopArea:CTP-OM14112,,,
StopPoint:OM12071,Place Amiral Muselier,1,,5.373817,43.26413,0,StopArea:CTP-OM14112,,,
StopPoint:OM12072,Plage Roucas Blanc,1,,5.372915,43.266376,0,StopArea:CTP-OM14112,,,
StopPoint:OM12073,Corniche Talabot,1,,5.371341,43.268255,0,StopArea:CTP-OM14112,,,
StopPoint:OM12074,Chemin du Roucas Blanc,1,,5.366424,43.269751,0,StopArea:CTP-OM14112,,,
StopPoint:OM12075,Le Prophète,1,,5.362848,43.272415,0,StopArea:CTP-OM14112,,,
StopPoint:OM12076,Corniche Napoule,1,,5.361505,43.274494,0,StopArea:CTP-OM14112,,,
StopPoint:OM12077,Vallon de l'Oriol,1,,5.3598,43.275531,0,StopArea:CTP-OM14112,,,
StopPoint:OM12078,Vallon de la Baudille,1,,5.357171,43.277026,0,StopArea:CTP-OM14112,,,
StopPoint:OM12079,Parc Valmer,1,,5.354796,43.278423,0,StopArea:CTP-OM14112,,,
StopPoint:OM12080,Fausse Monnaie,1,,5.352173,43.280979,0,StopArea:CTP-OM14112,,,
StopPoint:OM12081,Endoume,1,,5.350767,43.282798,0,StopArea:CTP-OM14112,,,
StopPoint:OM12082,Vallon des Auffes,1,,5.350803,43.285603,0,StopArea:CTP-OM14112,,,
StopPoint:OM12083,Corniche Frégier,1,,5.352343,43.287502,0,StopArea:CTP-OM14112,,,
StopPoint:OM12084,Catalans,1,,5.354049,43.288803,0,StopArea:CTP-OM14112,,,
StopPoint:OM12085,Corniche Audeoud,1,,5.357198,43.28947,0,StopArea:CTP-OM14112,,,
StopPoint:OM13746,Place du 4 Septembre,1,,5.359518,43.289032,0,StopArea:CTP-OM14112,,,
StopPoint:OM12086,Le Pharo,1,,5.359134,43.291637,0,StopArea:CTP-OM14112,,,
StopPoint:OM12087,Fort Saint-Nicolas,1,,5.362213,43.292135,0,StopArea:CTP-OM14112,,,
StopPoint:OM12088,Théatre la Criée,1,,5.369012,43.292887,0,StopArea:CTP-OM14112,,,
StopPoint:OM13801,Métro Vieux Port,1,,5.374316,43.294922,0,StopArea:CTP-OM14112,,,
StopPoint:OM1745,Duparc Blancarde,1,,5.400875,43.303108,0,StopArea:CTP-OM14112,,,
StopPoint:OM1746,Place Brossolette,1,,5.400985,43.305848,0,StopArea:CTP-OM14112,,,
StopPoint:OM1753,Le Petit Bosquet,1,,5.413326,43.313706,0,StopArea:CTP-OM14112,,,
StopPoint:OM1754,Montolivet Corbière,1,,5.414529,43.314796,0,StopArea:CTP-OM14112,,,
StopPoint:OM1755,Traverse Saint-Just,1,,5.415831,43.316323,0,StopArea:CTP-OM14112,,,
StopPoint:OM1756,Montolivet Matheron,1,,5.419131,43.317694,0,StopArea:CTP-OM14112,,,
StopPoint:OM1757,Montolivet Chabot,1,,5.422171,43.31812,0,StopArea:CTP-OM14112,,,
StopPoint:OM1758,Montolivet,1,,5.423893,43.317846,0,StopArea:CTP-OM14112,,,
StopPoint:OM12899,Richard 4 Chemins,1,,5.423749,43.3161,0,StopArea:CTP-OM14112,,,
StopPoint:OM1759,Richard Py,1,,5.425376,43.315654,0,StopArea:CTP-OM14112,,,
StopPoint:OM1760,Richard Aiguillette,1,,5.428218,43.315365,0,StopArea:CTP-OM14112,,,
StopPoint:OM1761,Mazarade Norma,1,,5.429653,43.315018,0,StopArea:CTP-OM14112,,,
StopPoint:OM1762,Norma Peyrard,1,,5.430806,43.316766,0,StopArea:CTP-OM14112,,,
StopPoint:OM1763,Norma Compostelle,1,,5.431442,43.318519,0,StopArea:CTP-OM14112,,,
StopPoint:OM1764,Bois Lemaitre,1,,5.432648,43.320553,0,StopArea:CTP-OM14112,,,
StopPoint:OM1765,Compadieu,1,,5.432645,43.319797,0,StopArea:CTP-OM14112,,,
StopPoint:OM1766,La Pignatelle,1,,5.436047,43.31711,0,StopArea:CTP-OM14112,,,
StopPoint:OM1767,Kaddouz Beaumont,1,,5.438645,43.317556,0,StopArea:CTP-OM14112,,,
StopPoint:OM1768,Kaddouz Séminaire,1,,5.439489,43.318818,0,StopArea:CTP-OM14112,,,
StopPoint:OM1769,Petit Séminaire,1,,5.440615,43.320737,0,StopArea:CTP-OM14112,,,
StopPoint:OM1770,Jonquilles Lotus,1,,5.438765,43.321141,0,StopArea:CTP-OM14112,,,
StopPoint:OM1771,Jonquilles Maurelle,1,,5.438251,43.322343,0,StopArea:CTP-OM14112,,,
StopPoint:OM1772,Frais Vallon les Roses,1,,5.436404,43.324177,0,StopArea:CTP-OM14112,,,
StopPoint:OM1773,Frais Vallon Collège,1,,5.433656,43.325299,0,StopArea:CTP-OM14112,,,
StopPoint:OM1775,Frais Vallon Piscine,1,,5.426889,43.324981,0,StopArea:CTP-OM14112,,,
StopPoint:OM1776,Métro Frais Vallon,1,,5.424572,43.324742,0,StopArea:CTP-OM14112,,,
StopPoint:OM1777,Frais Vallon Piscine,1,,5.427091,43.324849,0,StopArea:CTP-OM14112,,,
StopPoint:OM1779,Frais Vallon Collège,1,,5.433685,43.325145,0,StopArea:CTP-OM14112,,,
StopPoint:OM1780,Frais Vallon les Roses,1,,5.435613,43.324352,0,StopArea:CTP-OM14112,,,
StopPoint:OM1781,Jonquilles Maurelle,1,,5.438212,43.321849,0,StopArea:CTP-OM14112,,,
StopPoint:OM1782,Jonquilles Lotus,1,,5.43859,43.321092,0,StopArea:CTP-OM14112,,,
StopPoint:OM1783,Petit Séminaire,1,,5.44043,43.320724,0,StopArea:CTP-OM14112,,,
StopPoint:OM1784,Kaddouz Séminaire,1,,5.439271,43.318653,0,StopArea:CTP-OM14112,,,
StopPoint:OM1785,Kaddouz Beaumont,1,,5.438004,43.317323,0,StopArea:CTP-OM14112,,,
StopPoint:OM1786,La Pignatelle,1,,5.435913,43.317374,0,StopArea:CTP-OM14112,,,
StopPoint:OM1787,Compadieu,1,,5.433646,43.319193,0,StopArea:CTP-OM14112,,,
StopPoint:OM1788,Bois Lemaitre,1,,5.432461,43.320504,0,StopArea:CTP-OM14112,,,
StopPoint:OM1789,Norma Compostelle,1,,5.431167,43.318428,0,StopArea:CTP-OM14112,,,
StopPoint:OM1790,Compostelle Aiguillette,1,,5.429377,43.318596,0,StopArea:CTP-OM14112,,,
StopPoint:OM1791,Corogne Aiguillette,1,,5.428071,43.31813,0,StopArea:CTP-OM14112,,,
StopPoint:OM1792,Richard Aiguillette,1,,5.427247,43.315636,0,StopArea:CTP-OM14112,,,
StopPoint:OM1793,Richard Py,1,,5.425642,43.315781,0,StopArea:CTP-OM14112,,,
StopPoint:OM1794,Montolivet,1,,5.424094,43.317462,0,StopArea:CTP-OM14112,,,
StopPoint:OM1795,Montolivet Chabot,1,,5.421612,43.318262,0,StopArea:CTP-OM14112,,,
StopPoint:OM1796,Montolivet Matheron,1,,5.417345,43.317692,0,StopArea:CTP-OM14112,,,
StopPoint:OM1797,Traverse Saint-Just,1,,5.415719,43.316542,0,StopArea:CTP-OM14112,,,
StopPoint:OM1798,Montolivet Corbière,1,,5.414198,43.314814,0,StopArea:CTP-OM14112,,,
StopPoint:OM1799,Le Petit Bosquet,1,,5.413288,43.313923,0,StopArea:CTP-OM14112,,,
StopPoint:OM1800,Montolivet Beauregard,1,,5.411064,43.312179,0,StopArea:CTP-OM14112,,,
StopPoint:OM1801,Centre Gerontologique,1,,5.409729,43.31139,0,StopArea:CTP-OM14112,,,
StopPoint:OM13716,Duparc Roche,1,,5.402638,43.309244,0,StopArea:CTP-OM14112,,,
StopPoint:OM12018,Duparc Montolivet,1,,5.401691,43.307779,0,StopArea:CTP-OM14112,,,
StopPoint:OM1804,Place Brossolette,1,,5.400697,43.306225,0,StopArea:CTP-OM14112,,,
StopPoint:OM1805,Duparc Hondet,1,,5.400795,43.30436,0,StopArea:CTP-OM14112,,,
StopPoint:OM11443,Vieux Port (Cours Jean Ballard),1,,5.374337,43.293484,0,StopArea:CTP-OM14112,,,
StopPoint:OM11445,Breteuil Roux de Brignoles,1,,5.375952,43.289589,0,StopArea:CTP-OM14112,,,
StopPoint:OM13165,Breteuil Sylvabelle,1,,5.37655,43.288391,0,StopArea:CTP-OM14112,,,
StopPoint:OM11446,Breteuil Dragon,1,,5.377238,43.286666,0,StopArea:CTP-OM14112,,,
StopPoint:OM11447,Vauban Breteuil,1,,5.377318,43.28563,0,StopArea:CTP-OM14112,,,
StopPoint:OM11448,Place Valère Bernard,1,,5.375451,43.283848,0,StopArea:CTP-OM14112,,,
StopPoint:OM11449,Fort du Sanctuaire,1,,5.374394,43.282943,0,StopArea:CTP-OM14112,,,
StopPoint:OM11450,Vauban,1,,5.374704,43.281819,0,StopArea:CTP-OM14112,,,
StopPoint:OM12668,Martinique Pythagore,1,,5.376061,43.283031,0,StopArea:CTP-OM14112,,,
StopPoint:OM11451,Vauban la Poste,1,,5.376824,43.282802,0,StopArea:CTP-OM14112,,,
StopPoint:OM11452,Lacédémone Villas Paradis,1,,5.377111,43.281257,0,StopArea:CTP-OM14112,,,
StopPoint:OM11453,Milly Guadeloupe,1,,5.37602,43.280865,0,StopArea:CTP-OM14112,,,
StopPoint:OM11454,Vauban,1,,5.374326,43.281893,0,StopArea:CTP-OM14112,,,
StopPoint:OM11455,Fort du Sanctuaire,1,,5.374436,43.282798,0,StopArea:CTP-OM14112,,,
StopPoint:OM11456,Place Valère Bernard,1,,5.375067,43.284255,0,StopArea:CTP-OM14112,,,
StopPoint:OM11457,Notre-Dame Dragon,1,,5.373863,43.287094,0,StopArea:CTP-OM14112,,,
StopPoint:OM11458,Delanglade,1,,5.37336,43.288511,0,StopArea:CTP-OM14112,,,
StopPoint:OM13670,Catalans,1,,5.354865,43.288927,0,StopArea:CTP-OM14112,,,
StopPoint:OM11399,Lycée Colbert,1,,5.356982,43.288163,0,StopArea:CTP-OM14112,,,
StopPoint:OM11400,Place du 4 Septembre,1,,5.359289,43.288494,0,StopArea:CTP-OM14112,,,
StopPoint:OM11401,Corse d'Aurelle,1,,5.363562,43.289228,0,StopArea:CTP-OM14112,,,
StopPoint:OM11402,Saint-Victor,1,,5.366853,43.289783,0,StopArea:CTP-OM14112,,,
StopPoint:OM11404,Puget Moulet,1,,5.37118,43.289886,0,StopArea:CTP-OM14112,,,
StopPoint:OM11405,Puget Roux de Brignoles,1,,5.373448,43.289948,0,StopArea:CTP-OM14112,,,
StopPoint:OM11406,Estrangin Puget,1,,5.3769,43.290282,0,StopArea:CTP-OM14112,,,
StopPoint:OM1386,Préfecture,1,,5.379413,43.290085,0,StopArea:CTP-OM14112,,,
StopPoint:OM13952,Rome Peytral,1,,5.381045,43.290443,0,StopArea:CTP-OM14112,,,
StopPoint:OM13954,Rome Dragon,1,,5.381965,43.288836,0,StopArea:CTP-OM14112,,,
StopPoint:OM1388,Castellane,1,,5.383377,43.286367,0,StopArea:CTP-OM14112,,,
StopPoint:OM11407,Baille Castellane,1,,5.385311,43.286168,0,StopArea:CTP-OM14112,,,
StopPoint:OM11226,Baille Lodi,1,,5.388944,43.287135,0,StopArea:CTP-OM14112,,,
StopPoint:OM11227,Baille Vertus,1,,5.392616,43.288137,0,StopArea:CTP-OM14112,,,
StopPoint:OM11228,Baille Hôpital Conception,1,,5.395113,43.288776,0,StopArea:CTP-OM14112,,,
StopPoint:OM11229,Baille Nègre,1,,5.398611,43.289747,0,StopArea:CTP-OM14112,,,
StopPoint:OM12415,Métro la Timone,1,,5.400461,43.290962,0,StopArea:CTP-OM14112,,,
StopPoint:OM12416,Métro la Timone,1,,5.399529,43.2908,0,StopArea:CTP-OM14112,,,
StopPoint:OM11254,Baille Nègre,1,,5.398465,43.290012,0,StopArea:CTP-OM14112,,,
StopPoint:OM11255,Baille Hôpital Conception,1,,5.395893,43.289339,0,StopArea:CTP-OM14112,,,
StopPoint:OM11256,Baille Vertus,1,,5.393758,43.28877,0,StopArea:CTP-OM14112,,,
StopPoint:OM11257,Baille Lodi,1,,5.389798,43.287686,0,StopArea:CTP-OM14112,,,
StopPoint:OM11258,Baille Gouffé,1,,5.386665,43.286867,0,StopArea:CTP-OM14112,,,
StopPoint:OM13956,Baille Castellane,1,,5.384789,43.286346,0,StopArea:CTP-OM14112,,,
StopPoint:OM13912,Italie Berlioz,1,,5.382802,43.289012,0,StopArea:CTP-OM14112,,,
StopPoint:OM13913,Italie Salvator,1,,5.381694,43.290577,0,StopArea:CTP-OM14112,,,
StopPoint:OM13915,Préfecture,1,,5.3791,43.290139,0,StopArea:CTP-OM14112,,,
StopPoint:OM11410,Estrangin Puget,1,,5.376831,43.290599,0,StopArea:CTP-OM14112,,,
StopPoint:OM11414,Saint-Victor,1,,5.365961,43.289907,0,StopArea:CTP-OM14112,,,
StopPoint:OM11415,Corse d'Aurelle,1,,5.363017,43.289405,0,StopArea:CTP-OM14112,,,
StopPoint:OM11416,Corse 4 Septembre,1,,5.360213,43.288981,0,StopArea:CTP-OM14112,,,
StopPoint:OM11058,Canebière Bourse,1,,5.377038,43.296833,0,StopArea:CTP-OM14112,,,
StopPoint:OM11460,Vieux Port (Cours Jean Ballard),1,,5.374262,43.293701,0,StopArea:CTP-OM14112,,,
StopPoint:OM12406,Métro la Timone,1,,5.400461,43.291205,0,StopArea:CTP-OM14112,,,
StopPoint:OM11321,La Pomme Heckel,1,,5.441059,43.289573,0,StopArea:CTP-OM14112,,,
StopPoint:OM11334,La Solitude,1,,5.503033,43.283378,0,StopArea:CTP-OM14112,,,
StopPoint:OM11365,La Solitude,1,,5.503961,43.283459,0,StopArea:CTP-OM14112,,,
StopPoint:OM12442,Métro la Timone,1,,5.399867,43.291141,0,StopArea:CTP-OM14112,,,
StopPoint:OM13774,Paradis Armény,1,,5.377948,43.290939,0,StopArea:CTP-OM14112,,,
StopPoint:OM13775,Paradis Davso,1,,5.376933,43.293425,0,StopArea:CTP-OM14112,,,
StopPoint:OM13776,Paradis Canebière,1,,5.376495,43.294333,0,StopArea:CTP-OM14112,,,
StopPoint:OM13843,Joliette,1,,5.366743,43.304595,0,StopArea:CTP-OM14112,,,
StopPoint:OM13386,Métro Joliette,1,,5.367541,43.30484,0,StopArea:CTP-OM14112,,,
StopPoint:OM13384,République Dames,1,,5.369081,43.302363,0,StopArea:CTP-OM14112,,,
StopPoint:OM13603,Sadi Carnot,1,,5.372941,43.297535,0,StopArea:CTP-OM14112,,,
StopPoint:OM13830,Bonneterie,1,,5.371592,43.296758,0,StopArea:CTP-OM14112,,,
StopPoint:OM11420,Sainte-Fortia,1,,5.374213,43.292318,0,StopArea:CTP-OM14112,,,
StopPoint:OM11421,Sainte-Fort Notre-Dame,1,,5.370192,43.291469,0,StopArea:CTP-OM14112,,,
StopPoint:OM11422,Sainte-Petit Chantier,1,,5.367543,43.290951,0,StopArea:CTP-OM14112,,,
StopPoint:OM11424,Chantecler,1,,5.367027,43.286082,0,StopArea:CTP-OM14112,,,
StopPoint:OM11425,Esplanade,1,,5.368358,43.284948,0,StopArea:CTP-OM14112,,,
StopPoint:OM11426,Tellène Valentin,1,,5.367617,43.284438,0,StopArea:CTP-OM14112,,,
StopPoint:OM11427,Amedee Autran,1,,5.367735,43.282241,0,StopArea:CTP-OM14112,,,
StopPoint:OM11510,Le Terrail,1,,5.368541,43.280249,0,StopArea:CTP-OM14112,,,
StopPoint:OM11429,Roucas Estrangin,1,,5.367801,43.278831,0,StopArea:CTP-OM14112,,,
StopPoint:OM11430,Roucas Blanc Émile Duployé,1,,5.36702,43.278259,0,StopArea:CTP-OM14112,,,
StopPoint:OM11431,Roucas Blanc,1,,5.36597,43.276544,0,StopArea:CTP-OM14112,,,
StopPoint:OM11432,Roucas Blanc Émile Duployé,1,,5.367232,43.278298,0,StopArea:CTP-OM14112,,,
StopPoint:OM11433,Roucas Estrangin,1,,5.368244,43.279061,0,StopArea:CTP-OM14112,,,
StopPoint:OM11434,Le Terrail,1,,5.368825,43.280277,0,StopArea:CTP-OM14112,,,
StopPoint:OM11435,Amedee Autran,1,,5.367664,43.282054,0,StopArea:CTP-OM14112,,,
StopPoint:OM11436,Tellène Valentin,1,,5.367919,43.284322,0,StopArea:CTP-OM14112,,,
StopPoint:OM11437,Esplanade,1,,5.368041,43.284993,0,StopArea:CTP-OM14112,,,
StopPoint:OM11438,Chantecler,1,,5.367087,43.28698,0,StopArea:CTP-OM14112,,,
StopPoint:OM14230,Bonneterie,1,,5.371727,43.296758,0,StopArea:CTP-OM14112,,,
StopPoint:OM13852,Sadi Carnot,1,,5.371126,43.300148,0,StopArea:CTP-OM14112,,,
StopPoint:OM13724,République Dames,1,,5.369709,43.301887,0,StopArea:CTP-OM14112,,,
StopPoint:OM13850,Métro Joliette,1,,5.367697,43.304285,0,StopArea:CTP-OM14112,,,
StopPoint:OM13824,Joliette,1,,5.36574,43.305222,0,StopArea:CTP-OM14112,,,
StopPoint:OM13877,Mucem Saint-Jean,1,,5.363104,43.296897,0,StopArea:CTP-OM14112,,,
StopPoint:OM11461,Jules Moulet Aune,1,,5.37195,43.2891,0,StopArea:CTP-OM14112,,,
StopPoint:OM11462,Jules Moulet Dragon,1,,5.373105,43.286729,0,StopArea:CTP-OM14112,,,
StopPoint:OM11463,Jules Moulet Notre-Dame,1,,5.374019,43.284689,0,StopArea:CTP-OM14112,,,
StopPoint:OM11464,Fort du Sanctuaire Notre-Dame,1,,5.372779,43.284059,0,StopArea:CTP-OM14112,,,
StopPoint:OM11465,Ascenceur,1,,5.37208,43.285733,0,StopArea:CTP-OM14112,,,
StopPoint:OM11466,Escalier Notre-Dame,1,,5.371164,43.284932,0,StopArea:CTP-OM14112,,,
StopPoint:OM11467,Notre-Dame de la Garde,1,,5.371642,43.284441,0,StopArea:CTP-OM14112,,,
StopPoint:OM11468,Escalier Notre-Dame,1,,5.370987,43.28508,0,StopArea:CTP-OM14112,,,
StopPoint:OM11469,Place Colonel Edon,1,,5.370157,43.286381,0,StopArea:CTP-OM14112,,,
StopPoint:OM11470,Oratoire Gazzino,1,,5.370384,43.28811,0,StopArea:CTP-OM14112,,,
StopPoint:OM11471,Montée de l'Oratoire,1,,5.370881,43.288887,0,StopArea:CTP-OM14112,,,
StopPoint:OM11472,Jardin de la Colonne,1,,5.369839,43.289204,0,StopArea:CTP-OM14112,,,
StopPoint:OM11473,Lices Chaix,1,,5.368582,43.289411,0,StopArea:CTP-OM14112,,,
StopPoint:OM12490,Place Joseph Etienne,1,,5.36674,43.289274,0,StopArea:CTP-OM14112,,,
StopPoint:OM11519,Thiers Reformes,1,,5.385189,43.298707,0,StopArea:CTP-OM14112,,,
StopPoint:OM11520,Place Jean Jaurès,1,,5.385697,43.294835,0,StopArea:CTP-OM14112,,,
StopPoint:OM11521,3 Frères Barthélémy,1,,5.384077,43.292597,0,StopArea:CTP-OM14112,,,
StopPoint:OM11522,Notre-Dame du Mont,1,,5.384375,43.291734,0,StopArea:CTP-OM14112,,,
StopPoint:OM11523,Lodi Village,1,,5.387539,43.288946,0,StopArea:CTP-OM14112,,,
StopPoint:OM11493,Prado Castellane,1,,5.384213,43.284742,0,StopArea:CTP-OM14112,,,
StopPoint:OM11495,Périer Prado,1,,5.386082,43.279834,0,StopArea:CTP-OM14112,,,
StopPoint:OM11496,Place Delibes,1,,5.383605,43.279301,0,StopArea:CTP-OM14112,,,
StopPoint:OM11497,Lycée Périer,1,,5.381826,43.278956,0,StopArea:CTP-OM14112,,,
StopPoint:OM11524,Gaston Crémieux,1,,5.380419,43.278879,0,StopArea:CTP-OM14112,,,
StopPoint:OM11525,Montebello,1,,5.378771,43.280059,0,StopArea:CTP-OM14112,,,
StopPoint:OM11526,Vallon Montebello,1,,5.378464,43.280301,0,StopArea:CTP-OM14112,,,
StopPoint:OM11527,Vallon Montebello,1,,5.37814,43.279996,0,StopArea:CTP-OM14112,,,
StopPoint:OM11528,Montebello,1,,5.378612,43.279838,0,StopArea:CTP-OM14112,,,
StopPoint:OM11529,Gaston Crémieux,1,,5.379876,43.279074,0,StopArea:CTP-OM14112,,,
StopPoint:OM11088,Place Delibes,1,,5.383397,43.279091,0,StopArea:CTP-OM14112,,,
StopPoint:OM11089,Périer Prado,1,,5.386446,43.279724,0,StopArea:CTP-OM14112,,,
StopPoint:OM11530,Lodi Village,1,,5.387982,43.288718,0,StopArea:CTP-OM14112,,,
StopPoint:OM11531,Notre-Dame du Mont,1,,5.385206,43.291387,0,StopArea:CTP-OM14112,,,
StopPoint:OM13583,3 Frères Barthélémy,1,,5.384189,43.292493,0,StopArea:CTP-OM14112,,,
StopPoint:OM11532,3 Frères Barthélémy Fontange,1,,5.385865,43.293121,0,StopArea:CTP-OM14112,,,
StopPoint:OM11533,Place Jean Jaurès,1,,5.387403,43.295434,0,StopArea:CTP-OM14112,,,
StopPoint:OM11534,Saint-Savournin Barbaroux,1,,5.387738,43.298014,0,StopArea:CTP-OM14112,,,
StopPoint:OM12863,Roosevelt Reformes,1,,5.386578,43.299126,0,StopArea:CTP-OM14112,,,
StopPoint:OM11542,Endoume Bompard,1,,5.359308,43.284879,0,StopArea:CTP-OM14112,,,
StopPoint:OM11543,Place Saint-Eugène,1,,5.358322,43.284394,0,StopArea:CTP-OM14112,,,
StopPoint:OM11544,Endoume Vallon des Auffes,1,,5.355356,43.283704,0,StopArea:CTP-OM14112,,,
StopPoint:OM11545,Endoume Bensa,1,,5.353207,43.283791,0,StopArea:CTP-OM14112,,,
StopPoint:OM11546,Église d'Endoume,1,,5.352699,43.2835,0,StopArea:CTP-OM14112,,,
StopPoint:OM11547,Église d'Endoume,1,,5.352761,43.283273,0,StopArea:CTP-OM14112,,,
StopPoint:OM11548,Endoume Vallon des Auffes,1,,5.354664,43.283651,0,StopArea:CTP-OM14112,,,
StopPoint:OM11549,Place Saint-Eugène,1,,5.35746,43.283915,0,StopArea:CTP-OM14112,,,
StopPoint:OM11550,Endoume Bompard,1,,5.3594,43.284768,0,StopArea:CTP-OM14112,,,
StopPoint:OM11557,Le Pharo,1,,5.35916,43.291429,0,StopArea:CTP-OM14112,,,
StopPoint:OM13204,Plage des Catalans,1,,5.355522,43.289906,0,StopArea:CTP-OM14112,,,
StopPoint:OM11398,Catalans,1,,5.354856,43.288933,0,StopArea:CTP-OM14112,,,
StopPoint:OM13372,Canebière Saint-Ferréol,1,,5.377301,43.296132,0,StopArea:CTP-OM14112,,,
StopPoint:OM13714,Noailles,1,,5.380797,43.297353,0,StopArea:CTP-OM14112,,,
StopPoint:OM13373,Canebière Garibaldi,1,,5.382284,43.297921,0,StopArea:CTP-OM14112,,,
StopPoint:OM13374,Libération Reformes,1,,5.386452,43.299321,0,StopArea:CTP-OM14112,,,
StopPoint:OM13375,Libération Saint-Vincent de Paul,1,,5.391249,43.30082,0,StopArea:CTP-OM14112,,,
StopPoint:OM11098,Libération Esperandieu,1,,5.393997,43.301802,0,StopArea:CTP-OM14112,,,
StopPoint:OM11099,Cinq Avenues Chartreux,1,,5.397398,43.303009,0,StopArea:CTP-OM14112,,,
StopPoint:OM12592,Chartreux Écoles,1,,5.398943,43.304728,0,StopArea:CTP-OM14112,,,
StopPoint:OM13125,Cassini,1,,5.396682,43.306204,0,StopArea:CTP-OM14112,,,
StopPoint:OM12566,Flammarion Cassini,1,,5.395599,43.307152,0,StopArea:CTP-OM14112,,,
StopPoint:OM11561,Flammarion Siphon,1,,5.396438,43.308099,0,StopArea:CTP-OM14112,,,
StopPoint:OM11562,Chutes Lavie Dahdah,1,,5.396447,43.310581,0,StopArea:CTP-OM14112,,,
StopPoint:OM11563,Pardigon,1,,5.396156,43.311597,0,StopArea:CTP-OM14112,,,
StopPoint:OM11564,Guigou,1,,5.397291,43.313705,0,StopArea:CTP-OM14112,,,
StopPoint:OM11565,Paulette,1,,5.398266,43.315349,0,StopArea:CTP-OM14112,,,
StopPoint:OM11566,Chutes Lavie,1,,5.399388,43.31699,0,StopArea:CTP-OM14112,,,
StopPoint:OM11567,Raguse Chutes Lavie,1,,5.403165,43.318528,0,StopArea:CTP-OM14112,,,
StopPoint:OM11120,Saint-Just Raguse,1,,5.405029,43.317225,0,StopArea:CTP-OM14112,,,
StopPoint:OM11118,Métro Saint-Just,1,,5.405275,43.316067,0,StopArea:CTP-OM14112,,,
StopPoint:OM11105,Saint-Just Raguse,1,,5.405339,43.31727,0,StopArea:CTP-OM14112,,,
StopPoint:OM11568,Raguse Luc,1,,5.403825,43.318671,0,StopArea:CTP-OM14112,,,
StopPoint:OM11569,Chutes Lavie Raguse,1,,5.402263,43.318482,0,StopArea:CTP-OM14112,,,
StopPoint:OM11570,Chutes Lavie,1,,5.398851,43.316628,0,StopArea:CTP-OM14112,,,
StopPoint:OM11571,Paulette,1,,5.397451,43.314626,0,StopArea:CTP-OM14112,,,
StopPoint:OM11572,Guigou,1,,5.396859,43.313213,0,StopArea:CTP-OM14112,,,
StopPoint:OM11573,Pardigon,1,,5.396043,43.312004,0,StopArea:CTP-OM14112,,,
StopPoint:OM11574,Chutes Lavie Dahdah,1,,5.39629,43.309713,0,StopArea:CTP-OM14112,,,
StopPoint:OM11575,Flammarion Siphon,1,,5.396141,43.308072,0,StopArea:CTP-OM14112,,,
StopPoint:OM12567,Flammarion Cassini,1,,5.395089,43.307041,0,StopArea:CTP-OM14112,,,
StopPoint:OM13124,Cassini,1,,5.396434,43.305848,0,StopArea:CTP-OM14112,,,
StopPoint:OM13121,Métro Cinq Avenues,1,,5.39721,43.304156,0,StopArea:CTP-OM14112,,,
StopPoint:OM13112,Libération Dormoy,1,,5.395441,43.302434,0,StopArea:CTP-OM14112,,,
StopPoint:OM13113,Libération Saint-Vincent de Paul,1,,5.391069,43.301057,0,StopArea:CTP-OM14112,,,
StopPoint:OM13114,Libération Reformes,1,,5.385857,43.299296,0,StopArea:CTP-OM14112,,,
StopPoint:OM13377,Gambetta Reformes,1,,5.384772,43.299096,0,StopArea:CTP-OM14112,,,
StopPoint:OM13311,Dugommier Canebière,1,,5.380903,43.298206,0,StopArea:CTP-OM14112,,,
StopPoint:OM13339,Canebière Saint-Ferréol,1,,5.377222,43.29632,0,StopArea:CTP-OM14112,,,
StopPoint:OM13589,Complexe Sportif,1,,5.468891,43.320112,0,StopArea:CTP-OM14112,,,
StopPoint:OM13590,Enco de Botte,1,,5.478081,43.323382,0,StopArea:CTP-OM14112,,,
StopPoint:OM13591,Provence Aubagnens,1,,5.482659,43.326897,0,StopArea:CTP-OM14112,,,
StopPoint:OM13592,Guéridon,1,,5.486461,43.331277,0,StopArea:CTP-OM14112,,,
StopPoint:OM13593,La Craie,1,,5.488518,43.330772,0,StopArea:CTP-OM14112,,,
StopPoint:OM13625,L'Ouviere,1,,5.490206,43.327915,0,StopArea:CTP-OM14112,,,
StopPoint:OM13594,Saint-Jean,1,,5.492006,43.324323,0,StopArea:CTP-OM14112,,,
StopPoint:OM13595,Barbaraou,1,,5.49279,43.321984,0,StopArea:CTP-OM14112,,,
StopPoint:OM13596,A Lurima,1,,5.49194,43.325554,0,StopArea:CTP-OM14112,,,
StopPoint:OM13626,L'Ouviere,1,,5.490711,43.32801,0,StopArea:CTP-OM14112,,,
StopPoint:OM13597,La Craie,1,,5.488867,43.330809,0,StopArea:CTP-OM14112,,,
